text,Label_Final
"Parlemen Tunisia ingin melegalkan RUU (kebebasan menghina Allah dan Agama), dalam artian yang mekakukannya tidak akan dihukum dengan dalih kebebasan berpendapat..; seorang anggota parleman bernama...",Non-Bullying
RT . mari lengserkan jokowi habis Ramadhan ini.,Hate Speech / Ancaman
USER USER Yg di perbuat cuma ngomong aja,Hate Speech / Ancaman
USER Anti hindu',Agama
Tim Anies-Sandi Kaget Indra Piliang Ditangkap terkait Narkoba URL URL FPI HTI Anies-Sandi Rizieq Buni Jonru Saracen Orangnya itu2 aja,Hate Speech / Ancaman
USER Utututut kali sedih matanya makin sipit',Non-Bullying
"Gebuk komunis PKI selamatkan NKRI, jangan kasih kendor jangan sampai pembantaian ulama dan kiai NU terulang",Ras
USER USER USER Ijinkan saya ketawa... Hahahaha... Bong...bong...pinter dikit napa...dungu kok dipiara...',Hate Speech / Ancaman
Sukseskan Pilkada Tanpa Hoax,Non-Bullying
"USER Kenapa sampai ada cacing pita dalam sarden ,,taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi'",Non-Bullying
USER Udik lu',Hate Speech / Ancaman
USER Di tambah yg di gusur di tambah yg di usir jd tkw tki\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a',Non-Bullying
PTPN III (Persero) Beri Penghargaan pada Mitra Binaan -,Non-Bullying
USER lo tau ga artinya bacot apa berisik lo',Hate Speech / Ancaman
Orang yg suka merusak generasi muda adalah manusia ateis atau komunis.; #2019GantiPresiden,Non-Bullying
"USER Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi, jangan sedih ya cong.. lo Google deh kafir banci kayak lo..'",Agama
USER Kau kan suka anjing. \xf0\x9f\x98\x82',Non-Bullying
"Kemarin-kemarin kembali denger kata ""sontoloyo""'",Non-Bullying
Kabeh sedulur kabeh makmur; #GusIpulMbakPuti ; #GusIpulPutiMenang,Non-Bullying
USER USER USER USER USER USER USER USER Dunga dungu ma orang emang ente pinter bong',Makian
"USER USER Bani remason apa ga kesian kucing-kucingnya pak Harun Yahya kalo bapaknya dipenjara, sapa yang kasih makan.\nNgiahahaha...'",Non-Bullying
"USER selamat sore min, mohon bantuan dg transaksi saya dg no transaksi 180973692324 bahwasa barang yg di kirim penjual rusak/cacat... tetapi penjual tidak merespon di dlm diskusi... mohon utk di tanggapi secepatnya ya.. saya butuh barangnya cepat",Non-Bullying
USER USER buseeet nuzuuuk bangeet ke MALING DUIT si ZUMI jhiahaha alumi 212 pikiran cuma gimana jadi maling bisa kasih makan onta NASBUNG kalau lagi demoooo kwkwkwkw',Hate Speech / Ancaman
"USER hallo, nama saya furi, saya adalah seorang katholik bahkan dari negara ini belum merdeka, saya bisa angkat galon ngobrol juga kok :)'",Non-Bullying
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada,Non-Bullying
USER Aku lihat dr cara kamu ngomong kayak nya kamu gk di sekolahin bapakmu dan gk di ajarin yg baik sama bapak mu.. memang lah bapak mu bisa nya bikin anak doang .. ya gini lah jd nya dapat anak kampret',Hate Speech / Ancaman
USER Titit lu ngaceng',Pelecehan Seksual
"USER bagus bagus banget! kaya lo liat sejarah dari sisi yang lain sih.\n\nsama satu lg novel leila chudori yang ""Pulang"" juga juara banget, itu tentang eksil pki gitu deh.'",Non-Bullying
"Seoul kini menjadi salah satu destinasi favorit di Asia. Selain budaya yang unik, hallyu atau Korean wave menjadi faktor utama membuat Seoul kebanjiran traveler. Nah, buat kamu yang mau jelajah ke Korea, intip dulu 6 Hal Seru yang dapat kamu lakukan di Seo",Non-Bullying
"USER USER USER Profile anda sih cukup berumur, tapi kemampuan berfikir otak anda nggak lebih dari anak SD yg percaya saja dg tulisan blogger. TUA KACRUT.'",Hate Speech / Ancaman
RT USER USER USER USER penyusup di partai demokrat.,Hate Speech / Ancaman
"USER USER USER USER Udah JATENG ganti gubernur... ; ""Sudirman said-Ida Fauziah""",Non-Bullying
turonggo sila mudo kota kediri menolak berita hoax dan siap mensukseskan pilkada diwilayah kota kedi:,Non-Bullying
Se tu ju bang,Non-Bullying
"USER Gak Perduli ; Reply-ku nyambung apa enggak, ; yg penting ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #201",Hate Speech / Ancaman
[Situs Genosida] Jejak Senyap Kekerasan Politik dan Budaya di Banyuwangi,Non-Bullying
"Lho mbok ya ben to yo..wong punya asumsi dan teori ekonomi dewe og.. Teori ""Jalan Tembus"", bisa jadi besok tiap kepala keluarga diberi mesin cetak uang sendiri. Kan sangar.",Non-Bullying
pagi2 buka twatter dan ada salebtuit nulis suami jadi cami buahahaha kntl lsng unfollow',Makian
"Anda harus hapus sendiri setelah, Islam ajaran sesat yg mendungukan & membiadabkan umatnya",Agama
Mbah berfatwa kalo ngomong asu itu ndak papa. Asal jangan diikuti dengan kata kamu atau nama orang. Okesip. ASU',Makian
RT USER Bener banget ....jasa dia memang luar biasa utk kemenangan Anies - Sandi hasil saracen USER USER,Hate Speech / Ancaman
"USER USER Nape ente semakin jauh bud? Apa lidahmu sdh sangat tebal sampai menjilat spt itu?\n\nBELUM TERJADI, BARU AKAN dan itupun dibantu oleh 4 bank asing.\n\nKeluar mulut buaya masuk mulut singa.'",Hate Speech / Ancaman
"USER USER Biar lu bacot wahabrer wahbrot ga ngaruh bong! soal lu KAFIR, KAFIR aja napa sensi....'",Agama
"USER USER USER Statistik lu gembel. PKS itu partai gurem, kursinya cuma secuil di pemerintahan, pantes sedikit koruptornya.\n\nTapi kalo di persentasikan, ya jumlahnya sama aja.'",Ekonomi
"duh kasian sok keritis malah keliatan kaya orang bego. otak lu jg keritis tuh, udh stadium 4 kali sakit nya.'",Hate Speech / Ancaman
Brengsek nih auto correct gwa baru sadar',Makian
"USER Acting nya murahan jadi gg laku di pasaran,CEBONG ya begitu,,,DUNGU nya PERMANEN ,,,,!!hahahaa kebnyakan minum air kencing BAGONG,,,tumpul tuh otak ,'",Hate Speech / Ancaman
"Tl;dr\n\nMula2 omputeh babi tu pertikai azan. Pastu si hindu divya ni kata azan tu macam orang bodo jerit2 loudspeaker macam orang cirit. Pastu bila orang petik agama dia, dia play victim. Bodoh'",Agama
USER Pak USER menjabat MenAgama seharusnya mudah sekali Anda mengetahui Injil ditulis 4 manusia biasa,Agama
USER Eh gue yang geblek sm temen yang pinter kan sama aja ya. Tuh kan berarti bener gue yg geblek\xf0\x9f\x98\xa9',Makian
Gak cuma gendong anak Papua trs difoto ... Prabowo juga punya 8000 anak angkat ð???ð??? ; ;,Non-Bullying
USER Dia idup di sini pake duit transferan full dari Indonesia apa ya/semacamnya? Ga yakin dia idup macam TKI kek aku :)))))',Hate Speech / Ancaman
"Agama kristen sudah mati, sejak abad pertengahan, disapu oleh bankir rentenir Yahudi. Pendeta mereka mengatakan Tuhan itu satu dari tiga.",Agama
6. Iya setan aja naksir \xf0\x9f\x98\x83',Makian
USER Klo onta kmna ya',Non-Bullying
"Dan kecelakaan besarlah bagi orang-orang yang mempersekutukan-Nya,\n\n(yaitu) orang-orang yang tidak menunaikan zakat dan mereka kafir akan adanya (kehidupan) akhirat.\n\xe2\x80\x95QS. Fussilat [41] 6-7\n\n#quran'",Non-Bullying
USER Kalo kamu ga join sq pemes kamu gabakalan kepilih\nKalo followers kamu ga puluhan ribu kamu hanya butiran ampas(?)\n\n^ Begitu siiii istilahnya skrng',Non-Bullying
USER Rezim bangsat',Hate Speech / Ancaman
"USER USER USER USER Seperti yang saya katakan, soal pekerjaan jangan dicampur adukkan dengan kesempatan mengembangkan ilmu. Belum tentu mengerjakan yang butuh pengenalan warna. Contohnya, bidang seni rupa melarang buta warna",Non-Bullying
RT USER IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau,Hate Speech / Ancaman
USER saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.,Hate Speech / Ancaman
USER USER Udah d jamin emang pasti hidup tenang sm bahagia klo ganti presiden???',Non-Bullying
"USER Mungkin yang teriak-teriak itu belum baca buku karya Samuel Tumanggor, seorang mantan aktivis Gerakan Mahasiswa Kristen Indonesia.\n\nPada halaman awal saja beliau sudah menulis: sebelum kita menjadi Kristen, kita sudah terlebih dahulu menjadi w",Non-Bullying
"Muliaty kawan biasa, baru kenal waktu SMP, 1984, ngak pernah se SD, siswi Chinese Kelas 1A, 2A, 3A, SMP Katolik Santo Petrus, katanya dengan Teddy Lindra.'",Non-Bullying
USER USER Gua top in KPK brani meriksa dia dia org .. Kpk mah tebang pilih doi kampungan',Hate Speech / Ancaman
"USER setau gue bank tuh ga ada deh nukar valuta asing, biasanya d toko toko yg jual emas gtu ada\n\ntpi gtau juga d bni si'",Non-Bullying
deklarasi pilkada 2018 aman dan anti hoax warga kedungcangkring jabon,Non-Bullying
"USER USER USER USER Btw bionya Soeharto did nothing wrong. O yauda, gw gausah ngingetin soal Tim Mawar, penculikan aktivis, dan pembantaian PKI yg korbannya sampe 2 juta. Ga perlu ya, ga akan ngarti~'",Non-Bullying
"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila",Agama
USER budha kafir teroris,Agama
USER USER Anjing maho satu ini&gt; USER cuma gonggong nya aja yg keras tapi tidak punya kemampuan.\nlu udah dapet belum angka awalnya njiing ?',Hate Speech / Ancaman
"USER Pabrik sj mrk sweeping krn tdk mengikuti peraturan mrk ,emangnya negara ini milik nenek mrk?sontoloyo mrk'",Hate Speech / Ancaman
Inilah makna dari Penambakan Gelar Datuk Seri Ulama Setia Negara kepada Ustaz Abdul Somad oleh LAM ( Lembaga Adat Melayu) Riau yang malam ini mendapat penghargaan TOKOH PERUBAHAN REBUPLIKA 2017; ; Artinya: Anak Jati Riau Anak Bangsa Yang (Cinta Negeri).,Non-Bullying
"USER Di Kroasia enggak ada FPK, Front Pembela Kristen/Katolik.'",Non-Bullying
"Jadi mas icing udah balik ke Cina yaaa (?) :"""""")\n\n#EXOPLANET\n#EXO\n#EXO_COMINGSOON\nUSER'",Non-Bullying
"Kalian datang, obrak-abrik, pastiin udah berantakan, trus pergi.\n\nKan, mereka bajingan, ya. :)'",Hate Speech / Ancaman
Kunyuk... Di like thok ora di read',Makian
"Sak karepmu, lit. Silit.'",Makian
"(19) Dalam kancah politik, â??mengalir sajaâ?? disebut sebagai budaya politik atau perilaku politik atau boleh juga â??faithâ??. (diambil dari buku Kang Syaikhu, karya Bung Adi Siregar). USER alumni dari Sekolah Tinggi Akuntansi Negara Â USER #Asy",Non-Bullying
19. Koruptor pribumi yg disuruh kabur sebelum ditangkap contohnya Nazarudin. Info penangkapan dibocorkan KPK kepada Nazar dgn imbalan USD 1 juta\n\nLalu pejabat polda mengantar dan kawal Nazar sampai naik pesawat. Akhir cerita Sampai di Kolombia \n\nItulah KPK kita \n\nBejat',Hate Speech / Ancaman
mau beli kitab kuning di roudhatulkutub aja lagi ada promo lho order smswa pinff recommended,Non-Bullying
"USER Dulu TKI Wanita di Hongkok dihina2 sm dia dgn sebutan ""Babu"".....emang kok....Congor tdk bertulang.....Manusia Katrok Lu.....'",Hate Speech / Ancaman
di indonesia kalau marah emosi pengen gebukin bilang tolol kalau arab saudi malah senang dibilang tolol bahkan buat bisnis besar karena terdengar seperti talal',Makian
Kalo ahok menang pilkada bikin video sex bareng anaknya dong tan.? URL,Makian
tolol dah ditungguin juga bgst',Hate Speech / Ancaman
Nurul Arifin Bertekad Buat Kota Bandung Seperti Jakarta USER USER #BandungGeulis #BandungHarmonis #Calonwalikotabandung #Calonwalikotabandung2018,Non-Bullying
USER USER yg jadiin autis buat bahan bercandaan',Non-Bullying
Setelah itu wanti wanti ke semua orang pakai nama saya supaya dapat gereja katolik',Non-Bullying
asik ya. Dulu mati-matian dukung skrg dianggap bukan siapa-siapa. udah bantuin kampanye saracen anies,Hate Speech / Ancaman
USER Telpon Pak USER .Masnya pas pilkada kemarkn milih pak USER ?Siapa tahu nasibnya spt USER .ð???ð???,Non-Bullying
Kebangaan kita pada spirit juang Timnas Garuda mbok jangan dirusak dengan kesinisan anda pada komentator. Kalau nggak mau dengar suara komentator ya datanglah ke stadion. Berteriaklah bersama. Orang-orang ini lho. Orang cari duit kok disinisin. Huu silit,Makian
Umat Hindu dipermak Tentara Budha Radikal jadi ''Teroris Muslim Rohingya''!,Agama
USER USER yaelah lu lihatnya film G30S PKI trus buat rujukan \xf0\x9f\x98\x80\nlu baca buku Manai Sophiaan \njudulnya Kehormatan Bagi yg Berhak \n\nbiar lu melek politik siapa itu Suharto \nBanyakin baca bukan posting gambar kartun biar nda,Non-Bullying
USER Sarap tidur lagi enak si wkwk',Makian
kenapa gua selalu suka dengan anime2 yg ceritanya selalu ada perjanjian dg iblis nya? #DeathNote #TokyoGhoul #NanatsuNoTaizai #BlackButtler #Overlord #Noragami',Non-Bullying
USER USER Marah tah Bang aku bilang Etnis Cina jgn kasi kesempatan memimpin Indonesia??? Cz mereka watak aslinya Menjajah?,Ras
USER Pengen eek di kamar mandi tapi ada kecoa ih aq takut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',Non-Bullying
"2.Kalau PANGKAL tentang 'radikal' ini Eslam konyol sontoloyo penjual dan pengibul agama kawanan Guntur Romlah, maka disitulah kualitas 'radikalnya'. Lalu antara 'terorisme' dan 'radikalisme' inipun pengertiannya selalu dikawinkan, terorisme satu dgn radi",Agama
"Padahal, persoalannya sangat sederhana. Ganjar Pranowo membacakan ulang PuisiGus Mus, seorang ulama yang juga dikenal dengan produktifitasnya sebagai penyair, di acara â??Rosi: Kandidat Bicaraâ?? awal Maret lalu. #PercayaGanjarYasin",Non-Bullying
"Percayalah bahawa setiap manusia di dunia ini diuji oleh Allah SWT. \n\n\xe2\x80\xa2 Yang kaya, diuji dgn sifat tamak.\n\xe2\x80\xa2 Yang miskin, diuji dgn kesusahan.\n\nPercayalah juga bahawa golongan LGBT diuji dengan lebih hebat kerana Allah menguji n",Ekonomi
#catat!Terimakasih sudah menjadi orang idiot pertama dan terakhir yang membuka hatiku utk mengerti apa itu persahabatan',Makian
Ini screenshot udh agak lama tapi lupa mau kuposting \xf0\x9f\x98\xa5ada yg ketawa ga? Sirinya agak budek dengernya bunggus \xf0\x9f\x98\xb0 URL,Makian
USER Cebong itu is kepalanya = isi perutmya prof.',Hate Speech / Ancaman
Tamu jokowi tu.,Non-Bullying
gue ngerasa gue ga sipit mata gue kecil aja tapi orang orang bilang gue sipit dan mata gue gabisa melotot...',Non-Bullying
USER Jangan lemah pak polisi...hukum aja...milih dibui apa kerja sosial...mandiin singa apa buaya di kebun binatang...',Non-Bullying
"Banyak orang tionghoa pinggiran yg baik2 dan menyebar sama masyarakat kebawah, mereka rata2 bisa bahasa indonesia dengan baik, mereka tdk setuju dg TKA RRC dan juga penamaan jalan RRC. Dalam pernikahan masih memakai adat didaerah (kalau bandung masih pak",Non-Bullying
RT USER: Niikmat banget duo cogant abizz lagi ngentot ...\n\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,Makian
"Hoax ala Pak USER yg mampu menyihir 250juta rakyat Indonesia, dan ; semoga rakyat Indonesia tdk tertipu lagi di pilpres 2019 #2019PresidenBaru ; ; Yuuuk Pak USER USER nonton bareng video Hoax ala Pak jokowi ???",Hate Speech / Ancaman
"USER Pimen yen gawe ning slawi perek hotel grand dian nah ana toko matrial kue gone nyong, digawe bae pimen \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86 2x9 m temboke wkwk'",Pelecehan Seksual
Nisanjinan brengsek saya jadi ketawa.\xf0\x9f\x98\xad',Makian
"USER halaah pak pak ... yang gaduh itu kan cuma org2 spt bpk, skr ya tenang lah lapak udah dikuasai, tinggal bagi2 kue ke sesama gerombolan, kemaren kan pada kelaparan gk dapat apa pun, mau maling pun susah. ; ; rakyat makin parah. ;",Non-Bullying
Jika memang kudu memberikan/menyantuni anak yatim piatu ya seharusnya ndak harus orang/si anak yatim piatu itu dari golongan muslim saja. Mau beragama kristen;katolik;hindu;budha dll-nya ya harusnya tetap disantuni.begitu nenurut aturan Agama Alloh.',Non-Bullying
Pengusaha china ;: jk reklamasi pulau G Dibatalkan . Jokowi akan kami lengserkan,Hate Speech / Ancaman
"USER dia tdk bermata sipit, maka beritanya biasa2 saja. kalau keturunan udah di pastikan tujuh musim akan disiarkan.'",Non-Bullying
USER betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,Agama
"Usir dan depak Cina dan Amerika, komunisme, sekulerisme-liberalisme dan demokrasi, ganti dengan hukum Allah dan RasulNya! [Gus Syams]",Ras
USER USER USER Congor nya Dedemit.',Fisik
"Kemaren tuh masuk kelas tau tau temen pada bisa sarangeul haetda-an semua edan sefamous itukah lagu itu :"")'",Makian
Beberapa praktisi spiritual yg merujuk kepada kitab tsb mengatakan bahwa Hyang Widhi (sebutan utk Tuhan Maha Esa dlm agama Hindu) tdk sama dgn Gusti Allah. Dikatakan bahwa sesembahan leluhur dulu tdk lain hanyalah sebangsa jin yg tinggal di awang-awang b,Non-Bullying
di mana ulat-ulat bangkai tidak mati dan api tidak padam. Karena setiap orang akan digarami dengan api. ~ Mrk 9: 48-49',Non-Bullying
USER Perbandingan fotonya jangn kek gni siiichhh pak....\xf0\x9f\x98\xb1 Nyerem2in aj. #trauma pernah dikejar bencong!\xf0\x9f\x98\xa5',Non-Bullying
"Lo kalau mau lebih dekat dalam agama, coba lo berfikir bagaimana lo menjadi seperti tuhan/iblis. Benar kata ulama di Arab yang bilang kita benci yahudi itu karena doktrin dari kita kecil &amp; itu berentet sampai lo punya cicit, cucu, dll. Itu kutukan or",Non-Bullying
USER USER USER Saya bukan golongan cebong atau kaum kampret kayak dirimu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Hate Speech / Ancaman
USER Apankah pengganti kata kafir 2k17 di 2k19? Syiah? JIL? Komunis?',Non-Bullying
"USER setuju habiisssss, bu puan wapres pak jkw, dan #2019GantiPresiden",Hate Speech / Ancaman
USER Aseng baik banget huhuhu \xe2\x9d\xa4',Non-Bullying
FIFA siasat isu `suara monyet\xe2\x80\x99 aksi Perancis-Russia\nURL URL,Non-Bullying
"USER USER bang bong bang bong...lupa ya udah hampir 4 tahun presidenmu dari kelompok cebong, udah 4 th nikmati kemajuan pembangunan cebong..kecuali anda keturunan ONTa Wn jasirah sana'",Hate Speech / Ancaman
Kenapa pemerintah korut melegalkan ganja? Karena pemerintahannya diktator komunis. Di legal in biar rakyat ga musingin pemimpinnya,Hate Speech / Ancaman
USER USER USER USER USER USER USER USER USER USER USER ngak pake jilbab komunis..??..knalpot aja pake saringan pak...sbg org NU hrsnya bisa jg mulutnya punya saringan...',Agama
"Kemudian kami tidak hanya menyediakan untuk atlet dan official saja tapi juga penonton suporter dari negara asing yang jadi tamu-tamu kita,"" kata Bambang di Jakarta, Senin (2/7/2018). #AyoIndonesia #AsianGamesKita'",Non-Bullying
USER Dasar ulama cebong.',Hate Speech / Ancaman
Usir Cina PKI dari NKRI,Ras
Sdh nyata tuh anies sandi yg trlibat saracen URL,Hate Speech / Ancaman
Awas Provokasi...Jokowi disebut Antek Cina dan Anti Islam,Ras
"Anda masih solat berkiblat ke Negeri Kepunyaan Orang Arab, bagaimana Anda menyuruh Dai bicara kebangsaan Pak Lukman?",Hate Speech / Ancaman
RT USER: dipaksa layanin kontol dosen\n\nURL,Makian
"SAYA NEMU TULISAN INI.; ; BANKING FOR NON BANK; Urusan bank di Indonesia sebagai urat nadi ekonomi adalah masalah yang bikin ngurut dada. Sedih, sebel, nahan marah. Saya tidak salahkan professional perbankan. Mereka...",Non-Bullying
pengkhianatan UUD 45 angket tu harus nya kesini.. lebih ngena... Lengserkan Jokowi,Hate Speech / Ancaman
"Kalau Umat Islam tidak Toleran, umat Kristiani, Budha, Rindhu, Cina, dan sebagainya itu PASTI udah kami USIR... URL",Agama
"Bani: (makan pisang) ""kak han aku belom pernah lho liat orang kepleset karna kulit pisang"" trus dia naroh kulit pisang di lantai trus jalan sambil pura-pura ga liat.\n""Licin juga ternyata kak han""\nYha terserah\xf0\x9f\x98\xad'",Non-Bullying
